IDLocator,L_Route,L_Dir,L_Lane,L_Section
7828,9917-7_1,5,2,539240
7829,9917-6,5,2,539250
7830,9917-9,5,2,539260
7831,9917-8,5,2,539270
7832,9917-4_3,5,2,539280
7833,9917-7_2,5,2,539290
7834,9917-10,5,2,539300
7835,9917-11_2,5,2,539310
7836,9918_2,5,2,539320
7837,9917_10,5,2,539330
7838,9918_1,5,2,539340
7839,9918_3,5,2,539350
7840,9917-11_1,5,2,539360
7841,9918-1,5,2,539370
7842,6014_1,5,2,539380
7843,9918-2,5,2,539390
7844,9918-3,5,2,539400
7845,9918_4,5,2,539410
7846,9920-1,5,2,539420
7847,9920-2,5,2,539430
7848,9920-3,5,2,539440
7849,9919-1_1,5,2,539450
7850,9919-1_2,5,2,539460
7851,9917_11,5,2,539470
7852,9919-2,5,2,539480
7853,9919-1_3,5,2,539490
7854,2125_1,5,2,539500
7855,9919-3,5,2,539510
7856,7943-6,5,2,539520
7857,7943_2,5,2,539530
7858,7943-5,5,2,539540
7859,7943_3,5,2,539550
7860,6001-20_1,5,2,539560
7861,6001-21,5,2,539570
7862,6001-20_2,5,2,539580
7863,7943_5,5,2,539590
7864,7943_6,5,2,539600
7865,7943-1,5,2,539610
7866,7943-2,5,2,539620
7867,7943_7,5,2,539630
7868,7943_8,5,2,539640
7869,7943_9,5,2,539650
7870,7943_10,5,2,539660
7871,7943-3,5,2,539670
7872,7943-4,5,2,539680
7873,6002_2,5,2,539690
7874,6002-2_1,5,2,539700
7875,6002-1,5,2,539710
7876,7944,5,2,539720
7877,6002_1,5,2,539730
7878,6002-2_2,5,2,539740
7879,6002_6-4_1,5,2,539750
7880,6002_6-4_2,5,2,539760
7881,6002_6-4_3,5,2,539770
7882,6002_6-3_1,5,2,539780
7883,6002_6-1,5,2,539790
7884,6002_6-3_2,5,2,539800
7885,6002_6-2,5,2,539810
7886,3977-2_1,5,2,539820
7887,3977-3_9,5,2,539830
7888,6002_6-3_3,5,2,539840
7889,3977-3_8,5,2,539850
7890,3977-4_2,5,2,539860
7891,3977-5,5,2,539870
7892,3977-3_7,5,2,539880
7893,3977-6_1,5,2,539890
7894,3977-7,5,2,539900
7895,3977-3_6,5,2,539910
7896,3977-4_1,5,2,539920
7897,3977-8,5,2,539930
7898,3977-3_5,5,2,539940
7899,3977-3_4,5,2,539950
7900,3977-3_3,5,2,539960
7901,3977-9,5,2,539970
7902,3977-2_2,5,2,539980
7903,3977-3_2,5,2,539990
7904,3977-1,5,2,540000
7905,3977-6_3,5,2,540010
7906,3977-10,5,2,540020
7907,3977-6_2,5,2,540030
7908,3977-3_1,5,2,540040
7909,7943_1,5,2,540050
7910,7943_4,5,2,540060
7911,3833_1,5,2,540070
7912,4701_1,5,2,540080
7913,4701_6,5,2,540090
7914,4697_1,5,2,540100
7915,4697_2,5,2,540110
7916,4697_3,5,2,540120
7917,4697_4,5,2,540130
7918,4697_5,5,2,540140
7919,4697_6,5,2,540150
7920,4701_2,5,2,540160
7921,4701_3,5,2,540170
7922,4701_4,5,2,540180
7923,4701_5,5,2,540190
7924,3833_2,5,2,540200
7925,4411_4,5,2,540210
7926,4848_12,5,2,540220
7927,4411_3,5,2,540230
7928,4848_11,5,2,540240
7929,4848_10,5,2,540250
7930,4848-6,5,2,540260
7931,4412_3,5,2,540270
7932,4411_2,5,2,540280
7933,4848_9,5,2,540290
7934,4412_2,5,2,540300
7935,4848-4,5,2,540310
7936,4848_8,5,2,540320
7937,4848_7,5,2,540330
7938,4414_2,5,2,540340
7939,4412_1,5,2,540350
7940,4848_6,5,2,540360
7941,4410_4,5,2,540370
7942,4411_1,5,2,540380
7943,4410_3,5,2,540390
7944,4410-1,5,2,540400
7945,4848_5,5,2,540410
7946,4414_1,5,2,540420
7947,4058_1,5,2,540430
7948,4848-7,5,2,540440
7949,4848_4,5,2,540450
7950,4410_2,5,2,540460
7951,4058_2,5,2,540470
7952,4848_3,5,2,540480
7953,1966_1,5,2,540490
7954,4410_1,5,2,540500
7955,4409_2,5,2,540510
7956,4058_3,5,2,540520
7957,4848_1,5,2,540530
7958,4409_1,5,2,540540
7959,6764,5,2,540550
7960,6761_1,5,2,540560
7961,6761_2,5,2,540570
7962,6761_3,5,2,540580
7963,6762-1,5,2,540590
7964,6762_1,5,2,540600
7965,6762-2,5,2,540610
7966,6762_2,5,2,540620
7967,6762_3,5,2,540630
7968,4848_2,5,2,540640
7969,7255-1_1,5,2,540650
7970,7255_6-1,5,2,540660
7971,7255_5-1,5,2,540670
7972,7255-1_2,5,2,540680
7973,7255-1_3,5,2,540690
7974,7255-1_4,5,2,540700
7975,7255-1_5,5,2,540710
7976,7255-1_6,5,2,540720
7977,7255-1_7,5,2,540730
7978,7266_1,5,2,540740
7979,7263_1,5,2,540750
7980,7263-1,5,2,540760
7981,7263_2,5,2,540770
7982,7265,5,2,540780
7983,7258_1,5,2,540790
7984,7259_1,5,2,540800
7985,7261,5,2,540810
7986,7255-2_1,5,2,540820
7987,7266_2,5,2,540830
7988,7264_1,5,2,540840
7989,7263_3,5,2,540850
7990,7264_2,5,2,540860
7991,7258_2,5,2,540870
7992,7255-2_2,5,2,540880
7993,7259_2,5,2,540890
7994,7257_1,5,2,540900
7995,7260,5,2,540910
7996,7257_2,5,2,540920
7997,7257_3,5,2,540930
7998,7255_6,5,2,540940
7999,7257_4,5,2,540950
8000,7255_5-2,5,2,540960
8001,7263_4,5,2,540970
8002,7255-3_1,5,2,540980
8003,7258_3,5,2,540990
8004,7255-3_2,5,2,541000
8005,7256,5,2,541010
8006,7255-3_4,5,2,541020
8007,7255-3_5,5,2,541030
8008,7251_1,5,2,541040
8009,7253_1,5,2,541050
8010,7253_2,5,2,541060
8011,7251_2,5,2,541070
8012,7253_3,5,2,541080
8013,7252-4,5,2,541090
8014,7252_1,5,2,541100
8015,7253_4,5,2,541110
8016,7252-3,5,2,541120
8017,7252_2,5,2,541130
8018,7250_1,5,2,541140
8019,7253_5,5,2,541150
8020,7252-2,5,2,541160
8021,7252_3,5,2,541170
8022,7251_3,5,2,541180
8023,7252-1,5,2,541190
8024,7252_4,5,2,541200
8025,7250_2,5,2,541210
8026,7252_5,5,2,541220
8027,7250_3,5,2,541230
8028,7255-3_3,5,2,541240
8029,3947_1,5,2,541250
8030,3942_1,5,2,541260
8031,3946_1,5,2,541270
8032,3947_2,5,2,541280
8033,3946_2,5,2,541290
8034,3941_1,5,2,541300
8035,3937_1,5,2,541310
8036,3936_1,5,2,541320
8037,3936_2,5,2,541330
8038,3937_2,5,2,541340
8039,8066_4,5,2,541350
8040,8066_3,5,2,541360
8041,8066_2,5,2,541370
8042,7611,5,2,541380
8043,3932,5,2,541390
8044,3935_3,5,2,541400
8045,3934_1,5,2,541410
8046,3934_2,5,2,541420
8047,8066_1,5,2,541430
8048,3935_2,5,2,541440
8049,3938,5,2,541450
8050,3935_1,5,2,541460
8051,8053,5,2,541470
8052,3942_2,5,2,541480
8053,3941_2,5,2,541490
8054,8880-RB1,5,2,541500
8055,8894-RB1,5,2,541510
8056,8888_1,5,2,541520
8057,8891_1,5,2,541530
8058,8894_1,5,2,541540
8059,8889_1,5,2,541550
8060,8890,5,2,541560
8061,8891_2,5,2,541570
8062,8894_2,5,2,541580
8063,8894-1,5,2,541590
8064,8894_3,5,2,541600
8065,8889_2,5,2,541610
8066,8888_2,5,2,541620
8067,8889_3,5,2,541630
8068,8891_3,5,2,541640
8069,8894_4,5,2,541650
8070,8894_5,5,2,541660
8071,8888_3,5,2,541670
8072,8881_1,5,2,541680
8073,8893,5,2,541690
8074,8892_1,5,2,541700
8075,8887,5,2,541710
8076,8881_2,5,2,541720
8077,8881_3,5,2,541730
8078,8891_4,5,2,541740
8079,8892_2,5,2,541750
8080,8881_4,5,2,541760
8081,8886_1,5,2,541770
8082,8880_1,5,2,541780
8083,8891_5,5,2,541790
8084,8886_2,5,2,541800
8085,8878_1,5,2,541810
8086,8879,5,2,541820
8087,8882_1,5,2,541830
8088,8886_3,5,2,541840
8089,8883_1,5,2,541850
8090,8885_1,5,2,541860
8091,8880_2,5,2,541870
8092,8882_2,5,2,541880
8093,8885_2,5,2,541890
8094,8878_2,5,2,541900
8095,8884,5,2,541910
8096,8883_2,5,2,541920
8097,8882_3,5,2,541930
8098,8880_3,5,2,541940
8099,8882_4,5,2,541950
8100,8883_3,5,2,541960
8101,3129_6-1_1,5,2,541970
8102,5672_1,5,2,541980
8103,3129_6-1_2,5,2,541990
8104,7607_1,5,2,542000
8105,3129_6-1_3,5,2,542010
8106,3129_6-2,5,2,542020
8107,3129_6-1_4,5,2,542030
8108,5673_1,5,2,542040
8109,5673_2,5,2,542050
8110,5672_2,5,2,542060
8111,5673_3,5,2,542070
8112,7607_2,5,2,542080
8113,7607_3,5,2,542090
8114,14005_1,5,2,542100
8115,14003,5,2,542110
8116,14005_2,5,2,542120
8117,4114_6-4,5,2,542130
8118,5672_3,5,2,542140
8119,7607_4,5,2,542150
8120,1242-1,5,2,542160
8121,1217_1,5,2,542170
8122,5758_6-1,5,2,542180
8123,5672_4,5,2,542190
8124,8955_1,5,2,542200
8125,8934_8,5,2,542210
8126,8934_9,5,2,542220
8127,8955_2,5,2,542230
8128,8958,5,2,542240
8129,8934_10,5,2,542250
8130,8957_5,5,2,542260
8131,8957_4,5,2,542270
8132,8957_3,5,2,542280
8133,8957_2,5,2,542290
8134,8955_3,5,2,542300
8135,8957_1,5,2,542310
8136,8957-1,5,2,542320
8137,8954_1,5,2,542330
8138,8934_7,5,2,542340
8139,8954_2,5,2,542350
8140,8956,5,2,542360
8141,8954_3,5,2,542370
8142,8955_4,5,2,542380
8143,8934_6,5,2,542390
8144,8953_1,5,2,542400
8145,8955_5,5,2,542410
8146,8953_2,5,2,542420
8147,8952_1,5,2,542430
8148,8934_5,5,2,542440
8149,8950_1,5,2,542450
8150,8950_2,5,2,542460
8151,8950_3,5,2,542470
8152,8952_2,5,2,542480
8153,8950_4,5,2,542490
8154,8951,5,2,542500
8155,8948_1,5,2,542510
8156,8950_5,5,2,542520
8157,8934_11,5,2,542530
8158,8946_1,5,2,542540
8159,8946_2,5,2,542550
8160,8934_12,5,2,542560
8161,8949_1,5,2,542570
8162,8934_4,5,2,542580
8163,8945_1,5,2,542590
8164,8948_2,5,2,542600
8165,8944_1,5,2,542610
8166,8949_2,5,2,542620
8167,8945_2,5,2,542630
8168,8947,5,2,542640
8169,8943_1,5,2,542650
8170,8934_3,5,2,542660
8171,8945_3,5,2,542670
8172,8934_13,5,2,542680
8173,8943_2,5,2,542690
8174,8944_2,5,2,542700
8175,8944_3,5,2,542710
8176,8934_14,5,2,542720
8177,8938_1,5,2,542730
8178,8943_3,5,2,542740
8179,8939_1,5,2,542750
8180,8934_2,5,2,542760
8181,8941_1,5,2,542770
8182,8938_2,5,2,542780
8183,8942_1,5,2,542790
8184,8939_2,5,2,542800
8185,8940_1,5,2,542810
8186,8934_1,5,2,542820
8187,8941_2,5,2,542830
8188,8942_2,5,2,542840
8189,8934_15,5,2,542850
8190,8940_2,5,2,542860
8191,8941_3,5,2,542870
8192,8937_1,5,2,542880
8193,8940_3,5,2,542890
8194,8936_1,5,2,542900
8195,8941_4,5,2,542910
8196,8934_16,5,2,542920
8197,4909_1,5,2,542930
8198,3131,5,2,542940
8199,8937_2,5,2,542950
8200,8937-1,5,2,542960
8201,8936_2,5,2,542970
8202,8935,5,2,542980
8203,8921_1,5,2,542990
8204,4909_2,5,2,543000
8205,1659_1,5,2,543010
8206,1653_1,5,2,543020
8207,1653_2,5,2,543030
8208,1652,5,2,543040
8209,1653_3,5,2,543050
8210,1644,5,2,543060
8211,1653_4,5,2,543070
8212,8933_1,5,2,543080
8213,1653_5,5,2,543090
8214,1653_6,5,2,543100
8215,1632,5,2,543110
8216,1653_7,5,2,543120
8217,1653_8,5,2,543130
8218,4909_3,5,2,543140
8219,1653_9,5,2,543150
8220,3055_1,5,2,543160
8221,1653_10,5,2,543170
8222,1653-3_1,5,2,543180
8223,1653-3_2,5,2,543190
8224,1653-1,5,2,543200
8225,1653-3_3,5,2,543210
8226,1642_1,5,2,543220
8227,1653-3_4,5,2,543230
8228,1653-2_1,5,2,543240
8229,1653-3_5,5,2,543250
8230,3055_2,5,2,543260
8231,1653-3_6,5,2,543270
8232,1653-2_2,5,2,543280
8233,1653-3_7,5,2,543290
8234,8927,5,2,543300
8235,8933_2,5,2,543310
8236,8934_17,5,2,543320
8237,1642_2,5,2,543330
8238,8921_2,5,2,543340
8239,1627_1,5,2,543350
8240,8928_1,5,2,543360
8241,1627_2,5,2,543370
8242,7580_1,5,2,543380
8243,8926_1,5,2,543390
8244,8933_3,5,2,543400
8245,8921_3,5,2,543410
8246,8928_2,5,2,543420
8247,8921_10,5,2,543430
8248,8926_2,5,2,543440
8249,1659_2,5,2,543450
8250,1626_1,5,2,543460
8251,4114_6-5,5,2,543470
8252,1626_2,5,2,543480
8253,1626_3,5,2,543490
8254,1626_4,5,2,543500
8255,1626_5,5,2,543510
8256,1642_5,5,2,543520
8257,1626_6,5,2,543530
8258,1626_7,5,2,543540
8259,3055_3,5,2,543550
8260,1626_8,5,2,543560
8261,1627_3,5,2,543570
8262,1626_9,5,2,543580
8263,1626_10,5,2,543590
8264,8926_3,5,2,543600
8265,8931_1,5,2,543610
8266,8924_1,5,2,543620
8267,8921_4,5,2,543630
8268,8925,5,2,543640
8269,8932_1,5,2,543650
8270,1659_3,5,2,543660
8271,1656_4,5,2,543670
8272,1651_1,5,2,543680
8273,1659_4,5,2,543690
8274,1656_5,5,2,543700
8275,8924_2,5,2,543710
8276,8924_3,5,2,543720
8277,8932_2,5,2,543730
8278,1659_5,5,2,543740
8279,1631_1,5,2,543750
8280,1656_6,5,2,543760
8281,1631_2,5,2,543770
8282,1651_2,5,2,543780
8283,1631_3,5,2,543790
8284,1648_1,5,2,543800
8285,1631_4,5,2,543810
8286,1631_5,5,2,543820
8287,1641,5,2,543830
8288,1631_6,5,2,543840
8289,1631_7,5,2,543850
8290,1627_4,5,2,543860
8291,1631_8,5,2,543870
8292,1631_9,5,2,543880
8293,8930_1,5,2,543890
8294,8924_4,5,2,543900
8295,8931_2,5,2,543910
8296,1656_7,5,2,543920
8297,1651_3,5,2,543930
8298,1648_2,5,2,543940
8299,4712_1,5,2,543950
8300,1627_5,5,2,543960
8301,1620_1,5,2,543970
8302,8924_5,5,2,543980
8303,8921_9,5,2,543990
8304,1627_6,5,2,544000
8305,1635_3,5,2,544010
8306,1635_2,5,2,544020
8307,1635_1,5,2,544030
8308,1620_2,5,2,544040
8309,8921_5,5,2,544050
8310,8923_1,5,2,544060
8311,1656_8,5,2,544070
8312,1651_4,5,2,544080
8313,1648_3,5,2,544090
8314,4712_2,5,2,544100
8315,1627_7,5,2,544110
8316,1620_3,5,2,544120
8317,8922_1,5,2,544130
8318,8930_2,5,2,544140
8319,7578,5,2,544150
8320,1638-1_1,5,2,544160
8321,1656_9,5,2,544170
8322,1638-1_2,5,2,544180
8323,1638-1_3,5,2,544190
8324,1651_5,5,2,544200
8325,1638-1_4,5,2,544210
8326,1648_4,5,2,544220
8327,1638-1_5,5,2,544230
8328,4712_3,5,2,544240
8329,1638-1_6,5,2,544250
8330,1640_1,5,2,544260
8331,1638-1_7,5,2,544270
8332,1627_8,5,2,544280
8333,1638-1_8,5,2,544290
8334,1620_4,5,2,544300
8335,1638-1_9,5,2,544310
8336,8923_2,5,2,544320
8337,8921_8,5,2,544330
8338,1659_6,5,2,544340
8339,1638_1,5,2,544350
8340,1656_10,5,2,544360
8341,1638_2,5,2,544370
8342,1638_3,5,2,544380
8343,1651_6,5,2,544390
8344,1638_4,5,2,544400
8345,1648_5,5,2,544410
8346,1638_5,5,2,544420
8347,1638_6,5,2,544430
8348,4712_4,5,2,544440
8349,1638_7,5,2,544450
8350,1640_2,5,2,544460
8351,1638_8,5,2,544470
8352,1627_9,5,2,544480
8353,1638_9,5,2,544490
8354,1638_10,5,2,544500
8355,1620_5,5,2,544510
8356,1638_11,5,2,544520
8357,4711_1,5,2,544530
8358,8922_2,5,2,544540
8359,8929,5,2,544550
8360,8922_3,5,2,544560
8361,8921_7,5,2,544570
8362,8921_6,5,2,544580
8363,4711_2,5,2,544590
8364,1659_7,5,2,544600
8365,4713,5,2,544610
8366,1627_10,5,2,544620
8367,4714,5,2,544630
8368,6145,5,2,544640
8369,6143_1,5,2,544650
8370,6143_5-1,5,2,544660
8371,6143_6-2,5,2,544670
8372,6143_5-2,5,2,544680
8373,6143_6-1,5,2,544690
8374,6145_5-2,5,2,544700
8375,6145_6-1,5,2,544710
8376,6143-2_4,5,2,544720
8377,6143-2_3,5,2,544730
8378,11026_3,5,2,544740
8379,13002_1,5,2,544750
8380,6143-2_2,5,2,544760
8381,13002_2,5,2,544770
8382,6143-2_1,5,2,544780
8383,8866-1,5,2,544790
8384,6144_6-2_3,5,2,544800
8385,11026_2,5,2,544810
8386,13002_3,5,2,544820
8387,6146_6-1,5,2,544830
8388,6146_5-2,5,2,544840
8389,13007,5,2,544850
8390,13003_5,5,2,544860
8391,11026_1,5,2,544870
8392,13002_4,5,2,544880
8393,6144_6-2_2,5,2,544890
8394,6144_5-1,5,2,544900
8395,13006,5,2,544910
8396,13003_4,5,2,544920
8397,6144_6-2_1,5,2,544930
8398,13002_5,5,2,544940
8399,13005,5,2,544950
8400,13003_3,5,2,544960
8401,13008_9,5,2,544970
8402,13004,5,2,544980
8403,13003_2,5,2,544990
8404,6147_1,5,2,545000
8405,13008_8,5,2,545010
8406,13003_1,5,2,545020
8407,4903_5-2,5,2,545030
8408,6145_6-2_1,5,2,545040
8409,6144_6-1_2,5,2,545050
8410,13008_7,5,2,545060
8411,13011,5,2,545070
8412,13008_1,5,2,545080
8413,6882,5,2,545090
8414,6148_4,5,2,545100
8415,6144_5-2,5,2,545110
8416,6883_2,5,2,545120
8417,6147_2,5,2,545130
8418,13010,5,2,545140
8419,13008_2,5,2,545150
8420,6144_6-1_1,5,2,545160
8421,13008_6,5,2,545170
8422,13009,5,2,545180
8423,13008_3,5,2,545190
8424,6146_6-2_1,5,2,545200
8425,6883_1,5,2,545210
8426,6148_3,5,2,545220
8427,13012,5,2,545230
8428,13008_5,5,2,545240
8429,13008_4,5,2,545250
8430,6147_3,5,2,545260
8431,6145_5-1,5,2,545270
8432,6151_1,5,2,545280
8433,13013,5,2,545290
8434,13015_2,5,2,545300
8435,6145_6-2_2,5,2,545310
8436,6151_2,5,2,545320
8437,6149_1,5,2,545330
8438,13014_3,5,2,545340
8439,6881,5,2,545350
8440,6148_2,5,2,545360
8441,13014_4,5,2,545370
8442,13017_1,5,2,545380
8443,6151_3,5,2,545390
8444,6146_6-2_2,5,2,545400
8445,6151_4,5,2,545410
8446,4903_5-1_3,5,2,545420
8447,4905_5-1_1,5,2,545430
8448,6147_4,5,2,545440
8449,6150_4,5,2,545450
8450,6880,5,2,545460
8451,6150_3,5,2,545470
8452,6149_2,5,2,545480
8453,6146_5-1,5,2,545490
8454,4905_5-1_2,5,2,545500
8455,6148_1,5,2,545510
8456,13014_2,5,2,545520
8457,6146_6-2_3,5,2,545530
8458,6150_2,5,2,545540
8459,6879,5,2,545550
8460,8866_1,5,2,545560
8461,13015_1,5,2,545570
8462,13014_1,5,2,545580
8463,8866_2,5,2,545590
8464,13016,5,2,545600
8465,8866_3,5,2,545610
8466,13017_2,5,2,545620
8467,4905_5-1_3,5,2,545630
8468,8866_4,5,2,545640
8469,13014_5,5,2,545650
8470,8866_5,5,2,545660
8471,6150_1,5,2,545670
8472,4903_5-1_2,5,2,545680
8473,4905-1_3,5,2,545690
8474,4905-2_2,5,2,545700
8475,4905-3_1,5,2,545710
8476,13018,5,2,545720
8477,4905-1_2,5,2,545730
8478,4905-3_2,5,2,545740
8479,4905_5-2_1,5,2,545750
8480,6149_3,5,2,545760
8481,4905-2_1,5,2,545770
8482,4903_5-1_1,5,2,545780
8483,4905-1_1,5,2,545790
8484,4905_5-2_2,5,2,545800
8485,6146-1_1,5,2,545810
8486,6146-3_2,5,2,545820
8487,6146-2_1,5,2,545830
8488,6146-1_2,5,2,545840
8489,6146-2_2,5,2,545850
8490,6146-3_1,5,2,545860
8491,6146-1_4,5,2,545870
8492,6146-1_3,5,2,545880
8493,6143_2,5,2,545890
8494,6001-5,6,1,545900
8495,6001-2,6,1,545910
8496,6001-4,6,1,545920
8497,6001-3_1,6,1,545930
8498,6001-3_2,6,1,545940
8499,6001-7,6,1,545950
8500,6001-6_1,6,1,545960
8501,6001-6_2,6,1,545970
8502,6001-10,6,1,545980
8503,6001-9_1,6,1,545990
8504,6001-9_2,6,1,546000
8505,6001-12,6,1,546010
8506,6001-11_1,6,1,546020
8507,6001-13_1,6,1,546030
8508,6001-13_2,6,1,546040
8509,6001-13_3,6,1,546050
8510,6001-14,6,1,546060
8511,6001-15,6,1,546070
8512,9912_2,6,1,546080
8513,9912-1_3,6,1,546090
8514,9912-1_2,6,1,546100
8515,9912-1_1,6,1,546110
8516,9912-2_3,6,1,546120
8517,9912_3,6,1,546130
8518,6001-8,6,1,546140
8519,9912_1,6,1,546150
8520,9912-3,6,1,546160
8521,9912-2_2,6,1,546170
8522,9912-2_1,6,1,546180
8523,9912-4,6,1,546190
8524,9912-5,6,1,546200
8525,2273_3,6,1,546210
8526,9912_4,6,1,546220
8527,2273_4,6,1,546230
8528,2273-1_1,6,1,546240
8529,6001-11_2,6,1,546250
8530,2273_2,6,1,546260
8531,2273-2,6,1,546270
8532,2273-1_2,6,1,546280
8533,2273-3_1,6,1,546290
8534,2273-3_2,6,1,546300
8535,2957-1_3,6,1,546310
8536,2273-4,6,1,546320
8537,2273-5,6,1,546330
8538,2957-1_2,6,1,546340
8539,2957-1_1,6,1,546350
8540,2957-2,6,1,546360
8541,2957-3_1,6,1,546370
8542,2273_5,6,1,546380
8543,2957-4,6,1,546390
8544,2957-3_2,6,1,546400
8545,2273_1,6,1,546410
8546,2952-1_3,6,1,546420
8547,2952-1_2,6,1,546430
8548,2952-1_1,6,1,546440
8549,2952-2,6,1,546450
8550,2952-3,6,1,546460
8551,2952-4_1,6,1,546470
8552,2952-4_2,6,1,546480
8553,2952-5,6,1,546490
8554,2952-6_1,6,1,546500
8555,2952-6_2,6,1,546510
8556,9914-1_3,6,1,546520
8557,2952-7,6,1,546530
8558,9914-2,6,1,546540
8559,9914-1_2,6,1,546550
8560,9914-1_1,6,1,546560
8561,2952-8,6,1,546570
8562,9914-3,6,1,546580
8563,9913,6,1,546590
8564,9916-1,6,1,546600
8565,9916-2,6,1,546610
8566,9916-3,6,1,546620
8567,9915_3,6,1,546630
8568,9915-1,6,1,546640
8569,9915-2_2,6,1,546650
8570,9915-4_1,6,1,546660
8571,9915-2_1,6,1,546670
8572,9915-5,6,1,546680
8573,9915-4_2,6,1,546690
8574,9915-6_1,6,1,546700
8575,9915-6_2,6,1,546710
8576,9915-7,6,1,546720
8577,9915-8,6,1,546730
8578,9915-9,6,1,546740
8579,9915-10,6,1,546750
8580,9917_3,6,1,546760
8581,9917_4,6,1,546770
8582,9917_5,6,1,546780
8583,9917_6,6,1,546790
8584,9917-1,6,1,546800
8585,9917_2,6,1,546810
8586,9917-4_1,6,1,546820
8587,9917_7,6,1,546830
8588,9917-2,6,1,546840
8589,9917_1,6,1,546850
8590,9917-5,6,1,546860
8591,9917_8,6,1,546870
8592,9917-3,6,1,546880
8593,9917_9,6,1,546890
8594,9917-4_2,6,1,546900
8595,9917-7_1,6,1,546910
8596,9917-6,6,1,546920
8597,9917-9,6,1,546930
8598,9917-8,6,1,546940
8599,9917-4_3,6,1,546950
8600,9917-7_2,6,1,546960
8601,9917-10,6,1,546970
8602,9917-11_2,6,1,546980
8603,9918_2,6,1,546990
8604,9917_10,6,1,547000
8605,9918_1,6,1,547010
8606,9918_3,6,1,547020
8607,9917-11_1,6,1,547030
8608,9918-1,6,1,547040
8609,6014_1,6,1,547050
8610,9918-2,6,1,547060
8611,9918-3,6,1,547070
8612,9918_4,6,1,547080
8613,9920-1,6,1,547090
8614,9920-2,6,1,547100
8615,9920-3,6,1,547110
8616,9919-1_1,6,1,547120
8617,9919-1_2,6,1,547130
8618,9917_11,6,1,547140
8619,9919-2,6,1,547150
8620,9919-1_3,6,1,547160
8621,2125_1,6,1,547170
8622,9919-3,6,1,547180
8623,7943_2,6,1,547190
8624,7943_3,6,1,547200
8625,6001-20_1,6,1,547210
8626,6001-21,6,1,547220
8627,6001-20_2,6,1,547230
8628,7943_5,6,1,547240
8629,7943_6,6,1,547250
8630,7943-1,6,1,547260
8631,7943-2,6,1,547270
8632,7943_7,6,1,547280
8633,7943_8,6,1,547290
8634,7943_9,6,1,547300
8635,7943_10,6,1,547310
8636,7943-3,6,1,547320
8637,7943-4,6,1,547330
8638,6002_2,6,1,547340
8639,6002-2_1,6,1,547350
8640,6002-1,6,1,547360
8641,7944,6,1,547370
8642,6002_1,6,1,547380
8643,6002-2_2,6,1,547390
8644,6002_6-4_1,6,1,547400
8645,6002_6-4_2,6,1,547410
8646,6002_6-4_3,6,1,547420
8647,6002_6-3_1,6,1,547430
8648,6002_6-1,6,1,547440
8649,6002_6-3_2,6,1,547450
8650,6002_6-2,6,1,547460
8651,3977-2_1,6,1,547470
8652,3977-3_9,6,1,547480
8653,6002_6-3_3,6,1,547490
8654,3977-3_8,6,1,547500
8655,3977-4_2,6,1,547510
8656,3977-5,6,1,547520
8657,3977-3_7,6,1,547530
8658,3977-6_1,6,1,547540
8659,3977-7,6,1,547550
8660,3977-3_6,6,1,547560
8661,3977-4_1,6,1,547570
8662,3977-8,6,1,547580
8663,3977-3_5,6,1,547590
8664,3977-3_4,6,1,547600
8665,3977-3_3,6,1,547610
8666,3977-9,6,1,547620
8667,3977-2_2,6,1,547630
8668,3977-3_2,6,1,547640
8669,3977-1,6,1,547650
8670,3977-6_3,6,1,547660
8671,3977-10,6,1,547670
8672,3977-6_2,6,1,547680
8673,3977-3_1,6,1,547690
8674,7943_1,6,1,547700
8675,7943_4,6,1,547710
8676,3833_1,6,1,547720
8677,4701_1,6,1,547730
8678,4701_6,6,1,547740
8679,4697_1,6,1,547750
8680,4697_2,6,1,547760
8681,4697_3,6,1,547770
8682,4697_4,6,1,547780
8683,4697_5,6,1,547790
8684,4697_6,6,1,547800
8685,4701_2,6,1,547810
8686,4701_3,6,1,547820
8687,4701_4,6,1,547830
8688,4701_5,6,1,547840
8689,3833_2,6,1,547850
8690,4411_4,6,1,547860
8691,4848_12,6,1,547870
8692,4411_3,6,1,547880
8693,4848_11,6,1,547890
8694,4848_10,6,1,547900
8695,4848-6,6,1,547910
8696,4412_3,6,1,547920
8697,4411_2,6,1,547930
8698,4848_9,6,1,547940
8699,4412_2,6,1,547950
8700,4848-4,6,1,547960
8701,4848_8,6,1,547970
8702,4848_7,6,1,547980
8703,4414_2,6,1,547990
8704,4412_1,6,1,548000
8705,4848_6,6,1,548010
8706,4410_4,6,1,548020
8707,4411_1,6,1,548030
8708,4410_3,6,1,548040
8709,4410-1,6,1,548050
8710,4848_5,6,1,548060
8711,4414_1,6,1,548070
8712,4058_1,6,1,548080
8713,4848-7,6,1,548090
8714,4848_4,6,1,548100
8715,4410_2,6,1,548110
8716,4058_2,6,1,548120
8717,4848_3,6,1,548130
8718,1966_1,6,1,548140
8719,4410_1,6,1,548150
8720,4409_2,6,1,548160
8721,4058_3,6,1,548170
8722,4848_1,6,1,548180
8723,4409_1,6,1,548190
8724,6764,6,1,548200
8725,6761_1,6,1,548210
8726,6761_2,6,1,548220
8727,6761_3,6,1,548230
8728,6762-1,6,1,548240
8729,6762_1,6,1,548250
8730,6762-2,6,1,548260
8731,6762_2,6,1,548270
8732,6762_3,6,1,548280
